GAME_ID,PERIOD,HOME_STARTERS,AWAY_STARTERS
22400951,1,"101108, 202687, 203084, 1628368, 1630170","202691, 203957, 1630230, 1630556, 1631108"
22400951,2,"203084, 1628368, 1630577, 1631110, 1642264","202691, 203915, 203957, 1628997, 1630556"
22400951,3,"101108, 202687, 203084, 1628368, 1630170","202691, 203957, 1630230, 1630556, 1631108"
22400951,4,"101108, 1628368, 1629640, 1630577, 1631110","202691, 203915, 203957, 1630230, 1630314"
22400952,1,"201566, 203999, 1627750, 1629008, 1631128","201144, 203497, 203944, 1630162, 1630183"
22400952,2,"201566, 1627750, 1629008, 1630192, 1631212","201144, 203944, 1629638, 1629675"
22400952,3,"201566, 203999, 1627750, 1629008, 1631128","201144, 203497, 203944, 1630162, 1630183"
22400952,4,"201566, 203999, 1627750, 1629008, 1631128, 1631212","201144, 203944, 1628978, 1629675, 1630183"
22400953,1,"1629014, 1630166, 1631101, 1641739, 1642270","1626157, 1628384, 1628404, 1628969, 1630540"
22400953,2,"1629014, 1631101, 1631133, 1631200, 1642270","1626157, 1626166, 1628384, 1629013, 1630173"
22400953,3,"1629014, 1630166, 1631101, 1641739, 1642270","1626157, 1628384, 1628404, 1628969, 1630540"
22400953,4,"1629014, 1630703, 1631133, 1631200, 1642270","1626166, 1628384, 1628969, 1629011, 1629013"
22400953,5,"1630166, 1630703, 1631101, 1641739, 1642270","1626157, 1628384, 1628404, 1628969, 1630540"
22400954,1,"202699, 203501, 1630595, 1631105, 1641709","203114, 1629673, 1630551, 1642259, 1642273"
22400954,2,"203471, 1627736, 1630191, 1631323, 1641842","203935, 1626158, 1630551, 1630557, 1642267"
22400954,3,"202699, 203501, 1630595, 1631105, 1641709","203114, 1629673, 1630551, 1642259, 1642273"
22400954,4,"203471, 1627736, 1630191, 1630595, 1631323, 1641842","203935, 1626158, 1630557, 1642267, 1642273"
22400955,1,"201572, 203081, 203507, 1627752, 1628398","203458, 1627827, 1629029, 1629216, 1630559"
22400955,2,"203081, 1628398, 1629018, 1630579, 1631260","203458, 1627827, 1630559, 1630692, 1642261"
22400955,3,"201572, 203081, 203507, 1627752, 1628398","203458, 1627827, 1629029, 1629216, 1630559"
22400955,4,"203081, 1628398, 1629018, 1630579, 1631260","202693, 1627827, 1629216, 1630559, 1642261"
22400956,1,"202696, 1628989, 1629632, 1630200, 1641824","1626156, 1629651, 1629661, 1630533, 1630560"
22400956,2,"1628380, 1629632, 1630172, 1631207, 1641763","1626156, 1630549, 1630553, 1630570, 1630592"
22400956,3,"202696, 1628989, 1629632, 1630200, 1641824","1626156, 1629651, 1629661, 1630533, 1630560"
22400956,4,"1628380, 1629632, 1630172, 1630200, 1641763","1626156, 1629661, 1630549, 1630560, 1630570"
22400957,1,"201939, 202710, 203110, 1630541, 1642366","201942, 202685, 203897, 1628370, 1631099"
22400957,2,"202710, 203110, 1627780, 1630541, 1642366","203897, 1626168, 1631099, 1631222, 1642269"
22400957,3,"201939, 202710, 203110, 1630541, 1642366","201942, 203897, 1626168, 1628370, 1631099"
22400957,4,"202710, 203110, 1627780, 1630541, 1642366","203897, 1626168, 1628370, 1631099, 1631165, 1631222"
22400958,1,"203952, 1628389, 1629130, 1629639, 1631170","201143, 201950, 1628369, 1628401, 1628436"
22400958,2,"203952, 1629130, 1629312, 1630558, 1642276","1628401, 1628436, 1630202, 1630573, 1641775"
22400958,3,"203952, 1628389, 1629130, 1629639, 1631170","201143, 201950, 1628369, 1628401, 1628436"
22400958,4,"203952, 1629130, 1630558, 1641796, 1642276","1628401, 1628436, 1629674, 1630202, 1630573"
22400959,1,"1627824, 1630215, 1630288, 1641737, 1641741","1626167, 1627783, 1629614, 1630169, 1630174"
22400959,2,"1629052, 1630215, 1641737, 1641741, 1642024","204456, 1627783, 1630167, 1631097, 1641767"
22400959,3,"1627824, 1630215, 1630288, 1641737, 1641741","1626167, 1627783, 1629614, 1630169, 1630174"
22400959,4,"1627824, 1630215, 1630288, 1641741, 1642024","1626167, 1627783, 1629614, 1630169, 1630174"
22400960,1,"1629027, 1630168, 1630700, 1631243, 1642258","201587, 201935, 202695, 1627739, 1627826"
22400960,2,"1629027, 1629611, 1630249, 1631230, 1642258","202695, 203992, 1627732, 1627884, 1629599"
22400960,3,"1629027, 1630168, 1630700, 1631243, 1642258","201587, 201935, 202695, 1627739, 1627826"
22400960,4,"1627747, 1629027, 1629611, 1630249, 1631230","202695, 203992, 1627732, 1627884, 1629599"
22400961,1,"1627832, 1628415, 1630224, 1630578, 1631106","202691, 203939, 203957, 1630230, 1630556"
22400961,2,"201145, 1627832, 1628988, 1630578, 1631106","202691, 203915, 1628997, 1630230, 1630314"
22400961,3,"1627832, 1628415, 1630224, 1630578, 1631106","202691, 203915, 203939, 1630230, 1630556"
22400961,4,"201145, 1628988, 1629111, 1631095, 1631106","202691, 203915, 1628997, 1630230, 1630556"
22400962,1,"1628991, 1629630, 1630217, 1641744, 1642377","1628386, 1629622, 1629636, 1630171, 1630596"
22400962,2,"1628379, 1628991, 1630217, 1641713, 1641744","1629631, 1629660, 1629731, 1630241, 1630596"
22400962,3,"1628991, 1629630, 1630217, 1631246, 1641744, 1642377","1628386, 1629622, 1629636, 1630171, 1630596"
22400962,4,"1628991, 1629630, 1630205, 1630217, 1641713","1629631, 1629660, 1629731, 1630241, 1630596"
22400963,1,"201144, 203497, 203944, 1630162, 1630183","202709, 1628976, 1629048, 1630532, 1631094, 1641783"
22400963,2,"203944, 1628978, 1629638, 1629675, 1641740","203914, 1628976, 1630532, 1631216, 1641710"
22400963,3,"201144, 203497, 203944, 1630162, 1630183","202709, 1628976, 1630532, 1631094, 1641783"
22400963,4,"201144, 203497, 1628978, 1629675, 1630183","1628371, 1630532, 1631216, 1641710, 1641783"
22400964,1,"101108, 202687, 203084, 1630170, 1642264","1628970, 1629610, 1630163, 1630182, 1631109"
22400964,2,"101108, 1630572, 1630577, 1631104, 1631110","203552, 1630163, 1631109, 1631111, 1641733"
22400964,3,"101108, 202687, 203084, 1630170, 1642264","1628970, 1629610, 1630163, 1630182, 1631109"
22400964,4,"1629640, 1630572, 1630577, 1631104, 1642264","203552, 1628970, 1630182, 1630585, 1631109"
22400965,1,"203932, 203999, 1627750, 1629008, 1631128","203458, 1629020, 1630559, 1630692, 1642261"
22400965,2,"201566, 1627750, 1629008, 1630192, 1631212","202693, 203458, 1629003, 1629629, 1631132, 1642355"
22400965,3,"203932, 203999, 1627750, 1629008, 1631128","203458, 1629020, 1630559, 1630692, 1642261"
22400965,4,"201566, 1627750, 1629008, 1630192, 1631212","1629003, 1630692, 1631132, 1642261, 1642355"
22400966,1,"1628374, 1629012, 1642262, 1642268, 1642271","1629628, 1630193, 1630567, 1630658, 1642419"
22400966,2,"203903, 1629012, 1630231, 1630548, 1641729","202066, 1630193, 1630567, 1630639, 1630658"
22400966,3,"1629012, 1630231, 1642262, 1642268, 1642271","1629628, 1630193, 1630567, 1630658, 1642419"
22400966,4,"203903, 1629012, 1630231, 1630531, 1630548","1629628, 1630193, 1630567, 1630639, 1631115"
22400967,1,"201142, 203078, 203486, 1626164, 1642346","201942, 203897, 1627734, 1628370, 1631099"
22400967,2,"1626145, 1626164, 1642345, 1642346","201942, 202685, 1628370, 1631099, 1642269"
22400967,3,"201142, 203078, 203486, 1626164, 1642346","201942, 203897, 1627734, 1628370, 1631099"
22400967,4,"1626145, 1626164, 1626220, 1642345, 1642346","202685, 203897, 1627734, 1628370, 1631165, 1631222"
22400968,1,"1626156, 1629661, 1630533, 1630549, 1630553","201950, 204001, 1627759, 1628369, 1630573"
22400968,2,"1626156, 1630549, 1630592, 1631213, 1641721","201950, 204001, 1627759, 1629674, 1630202"
22400968,3,"1626156, 1629661, 1630533, 1630549, 1630553","201950, 204001, 1627759, 1628369, 1630573"
22400968,4,"1630533, 1630592, 1631213, 1641721, 1641736","201950, 204001, 1629674, 1630202, 1631248"
22400969,1,"202699, 203501, 1630595, 1631105, 1641709","1628392, 1628983, 1629026, 1629652, 1641717"
22400969,2,"203471, 1627736, 1630191, 1631323, 1641842","1627936, 1628392, 1630198, 1631172, 1641717, 1641794"
22400969,3,"202699, 203501, 1630595, 1631105, 1641709","1628392, 1628983, 1629026, 1629652, 1641717"
22400969,4,"202699, 203471, 1630191, 1631105, 1631323","1627936, 1628983, 1630198, 1631119, 1641717"
22400970,1,"1627832, 1628415, 1630224, 1630578, 1631095","202696, 1628989, 1629632, 1630200, 1641824"
22400970,2,"203500, 1627832, 1628988, 1630578, 1631095","1628380, 1629632, 1630172, 1630188, 1631207"
22400970,3,"1627832, 1628415, 1630224, 1630578, 1631095","202696, 1628989, 1629632, 1630200, 1641824"
22400970,4,"203500, 1627832, 1628988, 1630578, 1631095","1628380, 1630172, 1630200, 1641824"
22400971,1,"1628379, 1628991, 1630217, 1641744, 1642377","203952, 1628389, 1629130, 1629639, 1642276"
22400971,2,"1628379, 1628991, 1641713, 1641744, 1642285","203937, 1626179, 1630558, 1631170, 1642276"
22400971,3,"1628379, 1628991, 1630217, 1641744, 1642377","203952, 1628389, 1629639, 1630558, 1642276"
22400971,4,"1628379, 1628991, 1630205, 1630590, 1642285","203937, 1626179, 1631170, 1641796, 1642276"
22400972,1,"201572, 203081, 203507, 1627752, 1628398","1626167, 1627783, 1629614, 1630169, 1630174"
22400972,2,"201572, 203081, 1628398, 1629018, 1631260","204456, 1626167, 1627783, 1628418, 1631097, 1641767"
22400972,3,"201572, 203081, 203507, 1627752, 1628398","1626167, 1627783, 1629614, 1630169, 1630174"
22400972,4,"203081, 1628398, 1629645, 1630579, 1631260","204456, 1626167, 1630167, 1631097, 1641767"
22400973,1,"101108, 202687, 203084, 1630170, 1642264","203468, 203482, 1628971, 1630530, 1631255"
22400973,2,"203084, 1630572, 1630577, 1631110, 1642264","203468, 1628964, 1628971, 1641722, 1641810"
22400973,3,"101108, 202687, 203084, 1630170, 1642264","203468, 203482, 1628971, 1630530, 1631255"
22400973,4,"203084, 1629640, 1630572, 1630577, 1642264","203468, 1628964, 1628971, 1630631, 1641722"
22400974,1,"201939, 202710, 203110, 1630541, 1630611","1626157, 1628384, 1628404, 1628969, 1630540"
22400974,2,"202710, 203110, 1627780, 1630541, 1642366","1626157, 1626166, 1628384, 1629013, 1630173"
22400974,3,"201939, 202710, 203110, 1630541, 1630611","1626157, 1628384, 1628404, 1628969, 1630540"
22400974,4,"202710, 203110, 1627780, 1630541, 1642366","1626166, 1628384, 1628404, 1629011, 1629013"
22400975,1,"201566, 203999, 1627750, 1629008, 1631128","203114, 1629673, 1630551, 1642259, 1642273"
22400975,2,"1627750, 1629008, 1629618, 1630192, 1631212","1626158, 1630551, 1630557, 1642267, 1642358"
22400975,3,"201566, 203999, 1627750, 1629008, 1631128","203114, 1629673, 1630551, 1642259, 1642267, 1642273"
22400975,4,"201566, 1627750, 1629008, 1630192, 1631212","1626158, 1630551, 1642267, 1642273, 1642358"
22400976,1,"202691, 1629023, 1630230, 1630314, 1630556","1627824, 1629656, 1630215, 1641741, 1642348"
22400976,2,"203915, 1630230, 1630314, 1630556, 1631108","1629052, 1629643, 1630288, 1641741, 1642348"
22400976,3,"202691, 1629023, 1630230, 1630314, 1630556","1627824, 1629656, 1630215, 1641741, 1642348"
22400976,4,"202691, 203915, 1629023, 1630314, 1630556","1629052, 1629643, 1630288, 1641720, 1642024"
22400977,1,"1627827, 1629029, 1629637, 1630559, 1630692","201142, 203078, 1626164, 1630208, 1642346"
22400977,2,"1629020, 1630559, 1630692, 1631132, 1642261","203078, 1626145, 1626164, 1626220, 1642345"
22400977,3,"1627827, 1629029, 1629637, 1630559, 1630692","201142, 1626164, 1630208, 1631221, 1642346"
22400977,4,"1627827, 1630559, 1630692, 1631132, 1642261","1626145, 1626164, 1631221, 1642345, 1642346"
22400978,1,"1629651, 1629661, 1630553, 1630592, 1631213","1629027, 1630168, 1630700, 1631243, 1642258"
22400978,2,"1629661, 1630549, 1630570, 1631213, 1641721","1629027, 1629611, 1631230, 1631243, 1642258"
22400978,3,"1629651, 1629661, 1630553, 1630592, 1631213","1629027, 1630168, 1630700, 1631243, 1642258"
22400978,4,"1629661, 1630549, 1630592, 1631213, 1641721","1627777, 1629027, 1629611, 1631230, 1642258"
22400979,1,"1628378, 1628386, 1629622, 1629631, 1629636","202709, 203484, 1628976, 1630532, 1631094"
22400979,2,"1628378, 1629660, 1629731, 1630171, 1630241","203914, 1628371, 1630532, 1631094, 1641710"
22400979,3,"1628378, 1628386, 1629622, 1629631, 1629636","202709, 203484, 1628976, 1630532, 1631094"
22400979,4,"202684, 1628378, 1629660, 1629731, 1630241","203914, 1629048, 1630532, 1641710, 1641783"
22400980,1,"1629014, 1630166, 1631101, 1641739, 1642270","1627751, 1630534, 1630567, 1642347, 1642419"
22400980,2,"1629014, 1630625, 1631101, 1631200, 1641871","202066, 1630567, 1630639, 1631115, 1642347"
22400980,3,"1629014, 1630166, 1631101, 1641739, 1642270","1627751, 1630534, 1630567, 1630639, 1642347"
22400980,4,"1629680, 1630703, 1631101, 1631200, 1641871","202066, 1627751, 1630567, 1631115, 1642347"
22400981,1,"203497, 203944, 1628978, 1630162, 1630183","1628374, 1629012, 1631117, 1642262, 1642268"
22400981,2,"203944, 1628978, 1629638, 1629675, 1630545","1629004, 1629012, 1630548, 1641729, 1642271"
22400981,3,"203497, 203944, 1628978, 1630162, 1630183","1628374, 1629012, 1631117, 1642262, 1642268"
22400981,4,"1628978, 1629638, 1629675, 1630545, 1641740","1629004, 1629012, 1641729, 1642262, 1642271"
22400982,1,"201572, 203081, 203507, 1627752, 1628398","1628392, 1628983, 1629026, 1631096, 1641717"
22400982,2,"203081, 1628398, 1629018, 1630579, 1631260","1627936, 1628392, 1630198, 1630598, 1631096"
22400982,3,"201572, 203081, 203507, 1627752, 1628398","1628392, 1628983, 1629026, 1631096, 1641717"
22400982,4,"201572, 203081, 203507, 1628398, 1629018, 1631260","1627936, 1628392, 1630198, 1630598, 1631096"
22400983,1,"201935, 202695, 1626181, 1627826, 1627884","1628398, 1629673, 1641731, 1642259, 1642267"
22400983,2,"202695, 1628964, 1629599, 1629611, 1629645","202685, 1628398, 1630557, 1642267, 1642273"
22400983,3,"201935, 202695, 1626181, 1627826, 1627884","1628398, 1629673, 1641731, 1642259, 1642267"
22400983,4,"1626181, 1628964, 1629599, 1629611, 1629645","202685, 1628398, 1630557, 1641731, 1642267"
22400984,1,"1626157, 1628384, 1628404, 1628969, 1630540","1628389, 1629130, 1629312, 1629639, 1631170"
22400984,2,"1626157, 1626166, 1628404, 1629013, 1630173","203937, 1626179, 1629130, 1630558, 1642276"
22400984,3,"1626157, 1628384, 1628404, 1628969, 1630540","1628389, 1629130, 1629312, 1629639, 1631170"
22400984,4,"1626157, 1626166, 1628384, 1629011, 1629013","1628389, 1629130, 1630558, 1641796, 1642276"
22400985,1,"1627832, 1628415, 1630224, 1630578, 1631106","1629052, 1629656, 1630215, 1641741, 1642348"
22400985,2,"1627832, 1628988, 1630256, 1631095, 1631106","1629052, 1629643, 1630288, 1641720, 1642348"
22400985,3,"1627832, 1628415, 1630224, 1630578, 1631106","1629052, 1629656, 1630215, 1641741, 1642348"
22400985,4,"1627832, 1628988, 1631095, 1631106","1629052, 1629643, 1629656, 1630215, 1642024"
22400985,5,"1628415, 1630224, 1630256, 1630578, 1631095","1629052, 1629656, 1630215, 1641720"
22400986,1,"201144, 203497, 203944, 1630162, 1630183","1628418, 1629614, 1630167, 1631097, 1641716"
22400986,2,"201144, 203497, 1629638, 1629675, 1630183","204456, 1628418, 1630167, 1631097, 1641767"
22400986,3,"201144, 203497, 203944, 1630162, 1630183","1628396, 1629614, 1630167, 1631097, 1641716"
22400986,4,"201144, 203944, 1629638, 1629675, 1630183","204456, 1628396, 1631097, 1641716"
22400986,5,"201144, 203944, 1629675, 1630162, 1630183","204456, 1628418, 1630167, 1631245, 1641716"
22400987,1,"203468, 203482, 1629627, 1630530, 1641722, 1642274","202699, 203501, 1630595, 1631105, 1641709"
22400987,2,"203468, 1629627, 1630526, 1631255, 1641722","203471, 1627736, 1630191, 1631105, 1631323, 1641842"
22400987,3,"203468, 203482, 1629627, 1630631, 1642274","202699, 203501, 1630595, 1631105, 1641709"
22400987,4,"203468, 1629627, 1630526, 1631255, 1641810","203471, 1627736, 1630191, 1631323, 1641842"
22400988,1,"101108, 202687, 203084, 1630170, 1642264","202709, 203484, 1628976, 1630532, 1631094"
22400988,2,"1629640, 1630572, 1630577, 1631104, 1642264","202709, 203914, 1628371, 1630532, 1641710"
22400988,3,"101108, 202687, 203084, 1630170, 1642264","202709, 203484, 1628976, 1629048, 1630532, 1631094"
22400988,4,"101108, 1630572, 1630577, 1642264","1628371, 1630175, 1630532, 1631216, 1641710"
22400989,1,"1628374, 1630695, 1631117, 1642262, 1642268","202696, 1628989, 1629632, 1630200, 1641824"
22400989,2,"203903, 1630695, 1641718, 1641729, 1642271","1628380, 1629632, 1630172, 1630200, 1631207"
22400989,3,"1628374, 1630695, 1631117, 1642262, 1642268","202696, 1628989, 1629632, 1630200, 1641824"
22400989,4,"203903, 1630695, 1641718, 1641729, 1642271","1628380, 1628989, 1630200, 1631207, 1641763"
22400990,1,"201939, 202710, 203110, 1630541, 1642366","201566, 203932, 1629008, 1631212, 1641816"
22400990,2,"202710, 203110, 1627780, 1630541, 1642366","201566, 1628427, 1629008, 1629618, 1630192, 1642461"
22400990,3,"201939, 202710, 203110, 1627780, 1630541","201566, 203932, 1629008, 1631212, 1641816"
22400990,4,"202710, 203110, 1627780, 1630228, 1630541","201566, 1628427, 1629618, 1630192, 1642461"
22400991,1,"201142, 1626164, 1630208, 1631221, 1642346","1630193, 1630567, 1630658, 1642367, 1642419"
22400991,2,"1626145, 1626164, 1626220, 1628998, 1642345","202066, 1630193, 1630567, 1630639, 1630658"
22400991,3,"201142, 1626164, 1630208, 1631221, 1642346","1630193, 1630567, 1630658, 1642367, 1642419"
22400991,4,"1626145, 1626164, 1626220, 1628998, 1642345","202066, 1630193, 1630567, 1630639, 1630658"
22400992,1,"201942, 203897, 1627734, 1628370, 1631099","1628379, 1628991, 1630217, 1641744, 1642377"
22400992,2,"203897, 1626168, 1628370, 1631165, 1631222, 1642269","1628379, 1628991, 1630643, 1642285, 1642377"
22400992,3,"201942, 202685, 203897, 1627734, 1628370, 1631099","1628379, 1628991, 1630217, 1641744, 1642377"
22400992,4,"202685, 203897, 1628370, 1631222, 1642269","1628379, 1641744, 1642285, 1642377"
22400993,1,"203552, 1629610, 1630182, 1631109, 1641878","1629027, 1630168, 1630700, 1631243, 1642258"
22400993,2,"203994, 1630182, 1630585, 1631111, 1631217","1629027, 1629611, 1631230, 1631243, 1642258"
22400993,3,"203552, 1629610, 1630182, 1631109, 1641878","1629027, 1630168, 1630700, 1631243, 1642258"
22400993,4,"203552, 203994, 1630585, 1631111, 1631217","1627777, 1629027, 1629611, 1630249, 1631230"
22400994,1,"201143, 201950, 204001, 1628401, 1630573","1626156, 1629651, 1629661, 1630533, 1630553"
22400994,2,"201950, 204001, 1628436, 1630202, 1630573","1630549, 1630570, 1631213, 1641721, 1641730"
22400994,3,"201143, 201950, 204001, 1628401, 1630573","1626156, 1629651, 1629661, 1630533, 1630553"
22400994,4,"201950, 1628470, 1630202, 1630573, 1631248","1630549, 1630570, 1631213, 1641721, 1641730"
22400995,1,"1629014, 1630166, 1631101, 1631200, 1642270","203114, 1629673, 1642259, 1642273, 1642358"
22400995,2,"1629014, 1629680, 1630166, 1631101, 1641871","1630551, 1641732, 1641774, 1641798, 1642267"
22400995,3,"1629014, 1630166, 1631101, 1631200, 1642270","1641732, 1642259, 1642267, 1642273, 1642358"
22400995,4,"1629014, 1629680, 1630166, 1630625, 1630703, 1641871","1630264, 1630551, 1641774, 1641798, 1642358"
22400996,1,"202693, 1629216, 1629637, 1630692, 1642261","201572, 203507, 1627752, 1628398, 1631157"
22400996,2,"1629216, 1629629, 1629637, 1630692","203507, 1628398, 1629018, 1629645, 1631260"
22400996,3,"202693, 1629216, 1629637, 1630692, 1642261","201572, 203507, 1627752, 1628398, 1631157"
22400996,4,"1629003, 1629629, 1630692, 1641998, 1642355","201572, 1628398, 1629018, 1629645, 1631260"
22400997,1,"201935, 202695, 1626181, 1627739, 1627826","1628378, 1628386, 1629622, 1629636, 1630596"
22400997,2,"202695, 203992, 1627732, 1627884, 1629599","1628378, 1629660, 1629731, 1630241, 1630596"
22400997,3,"201935, 202695, 1626181, 1627739, 1627826","1628378, 1628386, 1629622, 1629636, 1630596"
22400997,4,"201587, 202695, 203992, 1627732, 1627884","1628378, 1629660, 1629731, 1630171, 1630241, 1630596"
22400998,1,"1626167, 1627783, 1629614, 1630174, 1631097","203915, 1629023, 1630230, 1630539, 1630556"
22400998,2,"204456, 1627783, 1628418, 1641716, 1641767","203915, 1629023, 1630230, 1630539, 1631108"
22400998,3,"1626167, 1627783, 1629614, 1630174, 1631097","203915, 1629023, 1630230, 1630539, 1630556"
22400998,4,"204456, 1627783, 1628396, 1630174, 1641767","1629023, 1630230, 1630539, 1630556, 1630702"
22400999,1,"202709, 203484, 1628976, 1630532, 1631094","1627832, 1628415, 1630224, 1630578, 1631106"
22400999,2,"203914, 1629048, 1630532, 1641710, 1641783","201145, 1627832, 1628988, 1630578, 1631095"
22400999,3,"202709, 203484, 1628976, 1630532, 1631094","1627832, 1628415, 1630224, 1630578, 1631106"
22400999,4,"1629048, 1630532, 1631216, 1641710, 1641783","201145, 1627832, 1630578, 1631095, 1631106"
22401000,1,"1628389, 1629130, 1629639, 1631170, 1642276","202699, 203501, 1630595, 1631105, 1641709"
22401000,2,"202692, 1628389, 1629130, 1629312, 1630558","203471, 1627736, 1631105, 1631323, 1641842"
22401000,3,"1628389, 1629130, 1629639, 1631170, 1642276","202699, 203501, 1630595, 1631105, 1641709"
22401000,4,"202692, 1628389, 1629130, 1629312, 1630558","203471, 1627736, 1630191, 1631323, 1641842"
22401001,1,"201144, 203497, 203944, 1630162, 1630183","203468, 203482, 1629627, 1630631, 1642274"
22401001,2,"203497, 1628978, 1629638, 1629675, 1641740","1629627, 1630526, 1630631, 1631255, 1641722"
22401001,3,"201144, 203497, 203944, 1630162, 1630183","203468, 203482, 1629627, 1630631, 1642274"
22401001,4,"201144, 203497, 1629638, 1629675, 1641740","1628971, 1629627, 1630526, 1631255, 1641722"
22401002,1,"1630198, 1630598, 1631096, 1631119, 1641794","1627824, 1629052, 1629656, 1630215, 1642348"
22401002,2,"1629026, 1630598, 1631096, 1641745, 1642382","1629052, 1629643, 1630215, 1642024, 1642348"
22401002,3,"1630198, 1630598, 1631096, 1631119, 1641794","1627824, 1629052, 1629656, 1630215, 1642348"
22401002,4,"1629026, 1630198, 1630598, 1631119, 1641745","1629643, 1641720, 1641741, 1642024, 1642348"
22401003,1,"101108, 203084, 1630170, 1631110, 1642264","1626157, 1628384, 1628404, 1628969, 1630540"
22401003,2,"1630572, 1630577, 1631104, 1631110, 1642264","1626157, 1626166, 1628404, 1629013, 1630173"
22401003,3,"101108, 203084, 1630170, 1631110, 1642264","1626157, 1628384, 1628404, 1628969, 1630540"
22401003,4,"202687, 1630577, 1631104, 1642264","1626157, 1626166, 1628384, 1629011, 1629013"
22401004,1,"1628374, 1628381, 1629004, 1642268, 1642271","201935, 1626181, 1627739, 1627826, 1627884"
22401004,2,"1628381, 1641718, 1642262, 1642268, 1642271","201587, 203992, 1627732, 1627826, 1641738"
22401004,3,"1628374, 1628381, 1629004, 1642268, 1642271","201935, 1626181, 1627739, 1627826, 1627884"
22401004,4,"1628381, 1641718, 1642262, 1642268, 1642271","201587, 201935, 203992, 1626181, 1627732"
22401004,5,"1628374, 1628381, 1641718, 1642268, 1642271","201587, 201935, 1626181, 1627732, 1627739"
22401005,1,"201939, 202710, 203110, 1630541, 1641764","1627751, 1630193, 1630534, 1630567, 1642367"
22401005,2,"202710, 203110, 1630541, 1641764, 1642366","202066, 1627751, 1630193, 1630567, 1642419"
22401005,3,"201939, 202710, 203110, 1630541, 1641764","1627751, 1630193, 1630534, 1630567, 1642347, 1642367"
22401005,4,"202710, 203110, 1627741, 1641764, 1642366","1627751, 1630193, 1630534, 1630567, 1642419"
22401006,1,"1627827, 1629029, 1629637, 1630559, 1630692","201566, 203932, 1629008, 1631128, 1631212"
22401006,2,"1627827, 1629020, 1630559, 1630692, 1642261","203932, 1628427, 1629008, 1629618, 1642461"
22401006,3,"1627827, 1629029, 1629637, 1630559, 1630692","201566, 203932, 1629008, 1631128, 1631212"
22401006,4,"1627827, 1629020, 1629216, 1630559, 1642261","1628427, 1629618, 1630192, 1641816, 1642461"
22401007,1,"201142, 1626164, 1630208, 1631221, 1642346","202696, 1628989, 1629632, 1630200, 1641824"
22401007,2,"1626145, 1626164, 1626220, 1628998, 1642345","1628380, 1629632, 1630172, 1630200, 1631207"
22401007,3,"201142, 1626164, 1630208, 1631221, 1642346","202696, 1628989, 1629632, 1630200, 1641824"
22401007,4,"1626145, 1626164, 1626220, 1628998, 1642345","1628380, 1628989, 1629632, 1630172, 1630200"
22401008,1,"1629014, 1630166, 1631101, 1641739, 1642270","1628379, 1628991, 1630217, 1641744, 1642377"
22401008,2,"1629014, 1629680, 1631101, 1631200, 1641871","1628379, 1628991, 1629723, 1630590, 1631246"
22401008,3,"1629014, 1630166, 1631101, 1641739, 1642270","1628379, 1628991, 1629723, 1630217, 1642377"
22401008,4,"1629014, 1629680, 1630166, 1631200, 1642270","1628991, 1629723, 1630217, 1630590, 1630643, 1641744"
22401009,1,"201942, 202685, 1628370, 1631099, 1631165","1628378, 1628386, 1629622, 1629731, 1630596"
22401009,2,"1626168, 1628365, 1628370, 1631099, 1642269","1628378, 1629631, 1630171, 1630241, 1630596"
22401009,3,"201942, 202685, 1628370, 1631099, 1631165","1628378, 1628386, 1629622, 1629731, 1630596"
22401009,4,"202685, 1626168, 1628370, 1631165, 1642269","1628378, 1629631, 1629660, 1630171, 1630596"
22401010,1,"1628970, 1629610, 1630163, 1630182, 1631109","1626157, 1628384, 1628404, 1628969, 1630540"
22401010,2,"203994, 1628970, 1629610, 1630182, 1631217","1626157, 1626166, 1628384, 1629013, 1630173"
22401010,3,"1628970, 1629610, 1630163, 1630182, 1631109","1626157, 1628384, 1628404, 1628969, 1630540"
22401010,4,"1630163, 1630182, 1631109, 1631111, 1631217","1626166, 1628404, 1629013, 1630173, 1630540"
22401011,1,"1626167, 1627783, 1629614, 1630174, 1631097","1626156, 1629651, 1630533, 1630553, 1630592"
22401011,2,"204456, 1626167, 1627783, 1641716, 1641767","1630549, 1630553, 1630570, 1641721, 1641730"
22401011,3,"1626167, 1627783, 1629614, 1630174, 1631097","1626156, 1629651, 1630533, 1630553, 1630592"
22401011,4,"204456, 1627783, 1628418, 1630174, 1641767","1626156, 1630533, 1630549, 1630570, 1641721"
22401011,5,"1626167, 1627783, 1629614, 1630174, 1631097","1626156, 1629651, 1630533, 1630553, 1631213"
22401012,1,"202710, 203110, 1630541, 1641764, 1642366","201572, 203081, 203507, 1627752, 1628398"
22401012,2,"202710, 203110, 1630541, 1641764, 1642366","201572, 203081, 1628398, 1629018, 1631260"
22401012,3,"202710, 203110, 1630541, 1641764, 1642366","201572, 203081, 203507, 1627752, 1628398"
22401012,4,"202710, 203110, 1627741, 1641764, 1642366","201572, 203081, 203507, 1629018, 1629645"
22401013,1,"201942, 202685, 203897, 1628370, 1631099","202696, 1628989, 1629632, 1630200, 1641824"
22401013,2,"203897, 1626168, 1628370, 1631222, 1642269","1628380, 1628989, 1630172, 1630200, 1641763, 1641824"
22401013,3,"201942, 202685, 203897, 1628370, 1631099","202696, 1628989, 1629632, 1630200, 1641763"
