GAME_ID,PERIOD,HOME_PLAYERS,AWAY_PLAYERS
22401149,3,"1628371, 1628976, 1630175, 1630532, 1631094, 1631216, 1641710, 202709, 203484, 203914","1627747, 1627777, 1629027, 1629611, 1630168, 1630249, 1630700, 1631243, 1642258"
22401149,4,"1628371, 1628976, 1630175, 1630532, 1631094, 1631216, 1641710, 202709, 203484","1627747, 1627777, 1629027, 1629611, 1630168, 1630249, 1630700, 1631243, 1642258"
22401150,1,"1629651, 1630533, 1630570, 1630592, 1630623, 1631166, 1641721, 1641727, 1641736, 1641787","1628971, 1630526, 1630631, 1631232, 1631255, 1631311, 1641810, 1642274, 203482, 203901"
22401150,2,"1629651, 1630533, 1630570, 1630592, 1630623, 1631166, 1641721, 1641727, 1641736, 1641787","1628971, 1630526, 1630631, 1631232, 1631255, 1631288, 1631311, 1641810, 1642274, 203482, 203901"
22401150,3,"1629651, 1630533, 1630570, 1630592, 1630623, 1631166, 1641721, 1641727, 1641736, 1641787","1628971, 1630526, 1630631, 1631232, 1631255, 1631311, 1641810, 1642274, 203482, 203901"
22401150,4,"1630592, 1630623, 1631166, 1641721, 1641727, 1641736, 1641787","1630526, 1631232, 1631255, 1631288, 1631311, 1641810, 203901"
22401151,1,"1626157, 1628384, 1628404, 1628969, 1628973, 1629011, 1630540","1627759, 1628369, 1628401, 1628436, 1630202, 1630573, 201950, 204001"
22401151,2,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1629011, 1629013, 1630540","1627759, 1628369, 1628401, 1628436, 1630202, 1630573, 201950, 204001"
22401151,3,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1629011, 1630540","1627759, 1628369, 1628401, 1628436, 1630202, 1630573, 201950, 204001"
22401151,4,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1629011, 1630540","1628369, 1628401, 1628436, 1630202, 1630573, 201950, 204001"
22401151,5,"1626157, 1628384, 1628404, 1628969, 1628973, 1630540","1628369, 1628401, 1628436, 1630202, 1630573, 201950, 204001"
22401152,1,"1626171, 1627752, 1628398, 1629018, 1629645, 1631157, 1631260, 201572, 203507","1628978, 1629638, 1629675, 1630162, 1630183, 1641740, 201144, 203497, 203944"
22401152,2,"1626171, 1627752, 1628398, 1629018, 1629645, 1631157, 1631260, 201572, 203507","1628978, 1629638, 1629675, 1630162, 1630183, 1641740, 201144, 203497, 203944"
22401152,3,"1626171, 1627752, 1628398, 1629018, 1629645, 1631157, 1631260, 201572, 203507","1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944"
22401152,4,"1626171, 1629018, 1629645, 1631260, 201572, 203507","1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944"
22401153,1,"1627936, 1628392, 1628983, 1629026, 1629652, 1630198, 1631096, 1631114, 1641717","1627827, 1629020, 1629029, 1629216, 1629637, 1630559, 1630692, 1642261, 2544"
22401153,2,"1627936, 1628392, 1628983, 1629652, 1630198, 1630598, 1631096, 1631114, 1641717","1627827, 1629020, 1629029, 1629216, 1629637, 1630559, 1630692, 1642261, 2544"
22401153,3,"1627936, 1628392, 1628983, 1629026, 1629652, 1630198, 1631096, 1631114, 1641717","1627827, 1629020, 1629029, 1629216, 1629637, 1630559, 1630692, 2544"
22401153,4,"1627936, 1628392, 1628983, 1629026, 1629652, 1630598, 1631096, 1631114, 1641717, 1641745, 1641794, 1642382","1627827, 1629003, 1629020, 1629029, 1629216, 1629637, 1630559, 1630692, 1631132, 1641998, 1642261, 2544"
22401154,1,"1626164, 1626220, 1628960, 1630208, 1631221, 1642345, 1642346, 203078","1626172, 1627741, 1630228, 1630541, 1630611, 1641764, 201939, 202710, 203110"
22401154,2,"1626145, 1626164, 1626220, 1628960, 1628998, 1630208, 1631221, 1642345, 1642346, 203078","1626172, 1627741, 1630228, 1630541, 1630611, 1631218, 1641764, 201939, 202710, 203110"
22401154,3,"1626164, 1626220, 1628960, 1630208, 1631221, 1642345, 1642346, 203078","1626172, 1627741, 1630228, 1630541, 1630611, 1641764, 201939, 202710, 203110"
22401154,4,"1626145, 1627814, 1628420, 1628998, 1631221, 1642345, 1642346, 203486","1627741, 1628995, 1630228, 1630296, 1630311, 1630611, 1631218, 1642050"
22401155,1,"1626181, 1627732, 1627739, 1627826, 1627884, 201587, 201935, 203992","101108, 1629640, 1630170, 1630572, 1630577, 1631104, 1642264, 202687, 203084"
22401155,2,"1626181, 1627732, 1627739, 1627826, 1627884, 1629234, 201587, 201935, 203992","101108, 1629640, 1630170, 1630572, 1630577, 1631104, 1642264, 202687, 203084"
22401155,3,"1626181, 1627732, 1627739, 1627826, 1627884, 201587, 201935, 203992","101108, 1629640, 1630170, 1630572, 1630577, 1631104, 1642264, 202687, 203084"
22401155,4,"1626181, 1627732, 1627739, 1627826, 1641738, 1641757, 1642280, 1642353, 201587, 201935, 203992","101108, 1629162, 1629640, 1630170, 1630561, 1630572, 1630577, 1631103, 1631104, 1631127, 1642264, 203084"
22401156,1,"1628976, 1629048, 1630175, 1630532, 1631094, 1631216, 1641710, 202709, 203484, 203914","1628436, 1628470, 1629674, 1630202, 1630573, 1631120, 1631248, 1641775, 1641809"
22401156,2,"1628976, 1629048, 1630175, 1630532, 1631094, 1631216, 1641710, 202709, 203914","1628436, 1628470, 1629674, 1630202, 1630573, 1631120, 1631248, 1641775"
22401156,3,"1628976, 1629048, 1630175, 1630532, 1631094, 1631216, 1641710, 202709, 203914","1628436, 1628470, 1629674, 1630202, 1630573, 1631248, 1641936"
22401156,4,"1629048, 1630175, 1630243, 1630532, 1631216, 1641710, 1641724, 1641783","1628436, 1628470, 1630202, 1630214, 1630573, 1631120, 1631248, 1641809, 1641936"
22401157,1,"1630550, 1630551, 1641732, 1641774, 1641798, 1642259, 1642267, 1642273, 1642358","1629022, 1629656, 1630215, 1630288, 1630542, 1630658, 1641737, 1641741, 1642024"
22401157,2,"1630551, 1641732, 1641774, 1641798, 1642259, 1642267, 1642273, 1642358","1629022, 1629656, 1630215, 1630288, 1630542, 1630658, 1641737, 1641741, 1642024"
22401157,3,"1630551, 1641732, 1641774, 1641798, 1642259, 1642267, 1642273, 1642358","1629022, 1629656, 1630215, 1630288, 1630542, 1630658, 1641737, 1641741"
22401157,4,"1630551, 1641732, 1641774, 1641798, 1642267, 1642358","1629022, 1629656, 1630215, 1630288, 1630542, 1630658, 1641737, 1641741, 1642024"
22401158,1,"1629628, 1630193, 1630567, 1630639, 1631115, 1631197, 1631306, 1642367, 1642419","1629610, 1631111, 1631301, 1641733, 1641878, 1642275, 1642354, 201959, 203994"
22401158,2,"1629628, 1630193, 1630567, 1630639, 1631115, 1631197, 1631306, 1642367, 1642419","1629610, 1631111, 1631301, 1641733, 1641878, 1642275, 1642354, 201959, 203994"
22401158,3,"1630567, 1630639, 1631115, 1631197, 1631306, 1642367, 1642419","1629610, 1631111, 1631301, 1641733, 1641878, 1642275, 1642354, 201959, 203994"
22401158,4,"1630639, 1631115, 1631197, 1631306, 1642367, 1642419, 202066","1629610, 1631111, 1631301, 1641733, 1641878, 1642275, 1642354, 201959, 203994"
22401159,1,"1628997, 1629023, 1629655, 1630230, 1631108, 1641726, 202691, 203076, 203915","1627827, 1629020, 1629029, 1629060, 1629216, 1629637, 1630559, 1630692, 2544"
22401159,2,"1628997, 1629023, 1629655, 1630230, 1631108, 1641726, 202691, 203076, 203915","1627827, 1629020, 1629029, 1629060, 1629216, 1629637, 1630559, 1630692, 2544"
22401159,3,"1628997, 1629023, 1629655, 1630230, 1631108, 1641726, 202691, 203076, 203915","1627827, 1629020, 1629029, 1629060, 1629216, 1629637, 1630559, 1630692, 2544"
22401159,4,"1628997, 1629023, 1629655, 1630230, 1631108, 1641726, 202691, 203076, 203915, 203939","1627827, 1629020, 1629029, 1629060, 1629216, 1629637, 1630559, 1630692, 1641998, 1642261, 1642355, 2544"
22401160,1,"1628380, 1628989, 1629632, 1629659, 1630172, 1630581, 1631207, 1641824, 202696","1628389, 1629312, 1629639, 1630558, 1642276, 202692, 203937, 203952"
22401160,2,"1628380, 1628989, 1629632, 1629659, 1630172, 1630581, 1631207, 1641763, 1641824, 202696","1628389, 1629130, 1629312, 1629639, 1630558, 1642276, 202692, 203937, 203952"
22401160,3,"1628380, 1628989, 1629632, 1630172, 1630581, 1631207, 1641824, 202696","1628389, 1629130, 1629312, 1629639, 1630558, 1642276, 202692, 203952"
22401160,4,"1628380, 1628989, 1629632, 1629659, 1630172, 1630581, 1641824, 202696","1628389, 1629130, 1629312, 1629639, 1630558, 1642276, 203937, 203952"
22401161,1,"1626171, 1627752, 1628398, 1629018, 1629645, 1631157, 1631260, 201572, 203507","1630283, 1630526, 1631232, 1631255, 1631288, 1631311, 1641810, 203901"
22401161,2,"1626171, 1627752, 1628398, 1629018, 1629645, 1631157, 1631260, 201572, 203507","1630283, 1630526, 1631232, 1631255, 1631288, 1631311, 1641810, 203901"
22401161,3,"1626171, 1627752, 1628398, 1629018, 1629645, 1631157, 1631260, 201572, 203507","1630283, 1630526, 1631232, 1631255, 1631288, 1631311, 1641810, 203901"
22401161,4,"1626171, 1626192, 1628398, 1629018, 1629645, 1630649, 1631123, 1631260, 1641748, 1641753","1630283, 1630526, 1631232, 1631255, 1631288, 1631311, 1641810, 203901"
22401162,1,"1629004, 1629012, 1630531, 1630548, 1630695, 1631131, 1641718, 1641729, 1642271","1629680, 1630625, 1631101, 1631133, 1631200, 1631303, 1641712, 1641739, 1642270"
22401162,2,"1629004, 1629012, 1630531, 1630548, 1630695, 1631131, 1641718, 1641729, 1642271","1629680, 1630625, 1631101, 1631133, 1631200, 1631303, 1641712, 1641739, 1642270"
22401162,3,"1629004, 1629012, 1630531, 1630548, 1630695, 1631131, 1641718, 1641729, 1642271","1629680, 1630625, 1631101, 1631133, 1631200, 1641712, 1641739, 1642270"
22401162,4,"1629004, 1630531, 1630548, 1630695, 1631131, 1641718, 1641729, 1642271","1629680, 1630625, 1631101, 1631133, 1631200, 1641712, 1641739, 1642270"
22401162,5,"1630548, 1641718, 1641729, 1642271","1629680, 1630625, 1631133, 1631200, 1641712, 1642270"
22401163,1,"1626172, 1627741, 1630228, 1630541, 1630611, 1641764, 201939, 202710, 203110","101108, 1629640, 1630170, 1630572, 1630577, 1631104, 1642264, 202687, 203084"
22401163,2,"1627741, 1630228, 1630541, 1630611, 1631218, 1641764, 201939, 202710, 203110","101108, 1629640, 1630170, 1630572, 1630577, 1631104, 1642264, 203084"
22401163,3,"1626172, 1627741, 1630228, 1630541, 1630611, 1641764, 201939, 202710, 203110","101108, 1629640, 1630170, 1630572, 1630577, 1631104, 1642264, 202687, 203084"
22401163,4,"1626172, 1627741, 1630228, 1630541, 1641764, 201939, 202710, 203110","101108, 1629640, 1630170, 1630572, 1630577, 1631104, 1642264, 202687, 203084"
22401164,1,"1626164, 1626220, 1628960, 1631221, 1642345, 1642346, 203078, 203486","1627936, 1629026, 1630198, 1630598, 1631096, 1631114, 1631119, 1641794"
22401164,2,"1626145, 1626164, 1626220, 1628960, 1631221, 1642345, 1642346, 203078, 203486","1627936, 1629026, 1630198, 1630598, 1631096, 1631114, 1631119, 1641745, 1641794"
22401164,3,"1626164, 1626220, 1628960, 1631221, 1642345, 1642346, 203078, 203486","1627936, 1629026, 1630198, 1630598, 1631096, 1631114, 1631119, 1641794"
22401164,4,"1626145, 1626164, 1626220, 1627814, 1631102, 1631221, 1641779, 1642345, 1642346, 203078, 203486","1627936, 1629026, 1630198, 1630598, 1631096, 1631114, 1631119, 1641745, 1641794, 1642382"
22401165,1,"1626168, 1627734, 1631165, 1642269, 201942, 202685, 203897, 203926","1629008, 1629618, 1631124, 1631128, 1631212, 201566, 203932, 203999"
22401165,2,"1626168, 1627734, 1631165, 1642269, 1642403, 201942, 203897, 203926","1629008, 1629618, 1631124, 1631128, 1631212, 201566, 201599, 203932, 203999"
22401165,3,"1626168, 1627734, 1631165, 1642269, 201942, 202685, 203897, 203926","1629008, 1629618, 1631124, 1631128, 1631212, 201566, 203932, 203999"
22401165,4,"1626168, 1627734, 1631165, 1642269, 201942, 203897, 203926","1629008, 1629618, 1631124, 1631128, 1631212, 201566, 201599, 203932, 203999"
22401166,1,"1627739, 1627826, 1627884, 1629234, 201587, 201935, 202695, 203992","1628988, 1629111, 1630224, 1630256, 1631106, 1641715, 1642263, 1642368, 201145"
22401166,2,"1627739, 1627826, 1627884, 1629234, 201587, 201935, 202695, 203992","1628988, 1629111, 1630224, 1630256, 1631106, 1641715, 1642263, 1642368, 201145"
22401166,3,"1627739, 1627826, 1627884, 1641738, 201935, 202695, 203992","1628988, 1629111, 1630256, 1631106, 1631466, 1641715, 1642263"
22401166,4,"1627739, 1627826, 1627884, 1629234, 1641738, 1641757, 1642280, 1642353, 201935, 202695, 203992","1628988, 1629098, 1629111, 1631223, 1631466, 1641715, 1642263, 1642368, 201145"
22401167,1,"1627736, 1630191, 1630595, 1631105, 1631323, 1641709, 1641842, 202699, 203471, 203501","1626153, 1626157, 1626166, 1628969, 1628973, 1629013, 1630173, 1630540, 200782"
22401167,2,"1627736, 1630191, 1630595, 1631105, 1631323, 1641709, 1641842, 202699, 203471, 203501","1626153, 1626157, 1626166, 1628969, 1628973, 1629013, 1630173, 1630540, 200782"
22401167,3,"1627736, 1630191, 1630595, 1631105, 1641709, 202699, 203471, 203501","1626153, 1626157, 1626166, 1628969, 1628973, 1629013, 1630173, 1630540, 200782"
22401167,4,"1627736, 1630191, 1630595, 1631105, 1641842, 202699, 203471, 203501","1626153, 1626157, 1626166, 1628969, 1628973, 1629013, 1630173, 1630540, 200782"
22401168,1,"1626167, 1627783, 1628418, 1629614, 1630167, 1630169, 1630174, 1631097, 1641716, 204456","1628386, 1629631, 1629660, 1629731, 1629750, 1630171, 1630241, 1641854, 202684"
22401168,2,"1626167, 1627783, 1628418, 1629614, 1630167, 1630169, 1630174, 1631097, 1641716, 204456","1628386, 1629631, 1629660, 1629731, 1629750, 1630171, 1630241, 1641854, 202684"
22401168,3,"1626167, 1627783, 1629614, 1630167, 1630169, 1630174, 1631097, 204456","1629631, 1629660, 1629731, 1629750, 1630171, 1630241, 1641854, 1642281, 202684"
22401168,4,"1626167, 1627783, 1629614, 1630167, 1630169, 1630174, 1631097, 1641716, 204456","1629631, 1629731, 1629750, 1630171, 1630241, 1641854, 1642281, 202684"
22401169,1,"1629651, 1630533, 1630553, 1630570, 1630623, 1631166, 1641721, 1641727, 1641736, 1641787","1627747, 1627777, 1629027, 1629611, 1630168, 1630249, 1630700, 1631243, 1642258"
22401169,2,"1629651, 1630533, 1630553, 1630570, 1630592, 1630623, 1631166, 1631213, 1641736, 1641787","1627747, 1627777, 1629027, 1629611, 1630168, 1630249, 1630700, 1631243, 1642258"
22401169,3,"1629651, 1630533, 1630553, 1630570, 1630592, 1630623, 1631166, 1631213, 1641736, 1641787","1627747, 1629027, 1629611, 1630168, 1630249, 1630700, 1631243, 1642258"
22401169,4,"1630570, 1630592, 1630623, 1631166, 1631213, 1641721, 1641727, 1641787","1627747, 1627777, 1629027, 1629611, 1630168, 1630249, 1630700, 1630811, 1631230, 1631243, 1631342, 1642258"
22401170,1,"1628991, 1629630, 1629723, 1630205, 1630217, 1630583, 1630590, 1631246, 1641744","1628978, 1629638, 1629675, 1630162, 1630183, 1641740, 201144, 203497, 203944"
22401170,2,"1628991, 1629630, 1629723, 1630217, 1630583, 1630590, 1631246, 1641744","1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944"
22401170,3,"1628991, 1629630, 1629723, 1630205, 1630217, 1630583, 1630590, 1631246, 1641744","1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944"
22401170,4,"1628963, 1628991, 1629630, 1630217, 1630583, 1630590, 1630643, 1641713, 1641744, 1642285, 1642530","1628978, 1629638, 1629675, 1630162, 1630183, 1631159, 1631169, 1641740, 1642265, 201144, 203497, 203944"
22401171,1,"1627736, 1630194, 1630595, 1631105, 1631323, 1641709, 202699, 203471, 203501","1626171, 1627752, 1628398, 1629018, 1629645, 1631157, 1631260, 201572, 203507"
22401171,2,"1627736, 1630194, 1630595, 1631105, 1641709, 1641842, 202699, 203471, 203501","1626171, 1627752, 1628398, 1629018, 1629645, 1631157, 1631260, 201572, 203507"
22401171,3,"1627736, 1630194, 1630595, 1631105, 1641709, 1641842, 202699, 203471, 203501","1626171, 1627752, 1628398, 1629018, 1629645, 1631157, 1631260, 201572, 203507"
22401171,4,"1627736, 1630595, 1631105, 1641709, 1641842, 202699, 203471, 203501","1626171, 1627752, 1629018, 1629645, 1631260, 203507"
22401172,1,"1628396, 1628418, 1630167, 1631097, 1631245, 1641716, 1642277, 204456","1628371, 1629048, 1630175, 1630243, 1631216, 1641710, 1641724, 1641783, 202709, 203914"
22401172,2,"1628396, 1628418, 1630167, 1631097, 1631245, 1641716, 1642277, 1642484, 204456","1628371, 1629048, 1630175, 1630243, 1631216, 1641710, 1641724, 1641783, 203914"
22401172,3,"1628396, 1628418, 1630167, 1631097, 1631245, 1641716, 1642277, 1642402, 204456","1628371, 1629048, 1630175, 1630243, 1631216, 1641710, 1641724, 1641783, 203914"
22401172,4,"1628396, 1631097, 1641716, 1642277, 1642402, 1642484","1628371, 1630175, 1630243, 1631216, 1641710, 1641724, 1641783"
22401173,1,"1629022, 1630215, 1630288, 1630542, 1630658, 1641720, 1641737, 1641741","1627747, 1627777, 1629027, 1629611, 1630168, 1630249, 1630700, 1631243, 1642258"
22401173,2,"1629022, 1630215, 1630288, 1630542, 1630658, 1641720, 1641737, 1641741","1627747, 1627777, 1629027, 1629611, 1630168, 1630249, 1630700, 1631230, 1631243, 1642258"
22401173,3,"1629022, 1630215, 1630288, 1630542, 1630658, 1641720, 1641737, 1641741","1627747, 1627777, 1629027, 1629611, 1630168, 1630249, 1630700, 1631243, 1642258"
22401173,4,"1629022, 1630215, 1630288, 1630542, 1630658, 1641720, 1641737, 1641741","1627747, 1627777, 1629027, 1629611, 1630168, 1630700, 1631243, 1642258"
22401174,1,"1628369, 1628401, 1628436, 1630202, 1630573, 201143, 201950, 204001","1629006, 1629610, 1631109, 1641733, 1641878, 1642275, 1642354, 203552, 203994"
22401174,2,"1628369, 1628401, 1628436, 1630202, 1630573, 201143, 201950, 204001","1629006, 1629610, 1631109, 1631301, 1641733, 1641878, 1642275, 1642354, 203552, 203994"
22401174,3,"1628369, 1628401, 1628436, 1630573, 201143, 201950","1629006, 1629610, 1631109, 1631111, 1631301, 1641878, 1642275, 1642354, 203552, 203994"
22401174,4,"1628470, 1629674, 1630202, 1630573, 1631120, 1631248, 1641775, 1641809","1629610, 1631109, 1631111, 1631301, 1641878, 1642275, 1642354, 201959, 203994"
22401175,1,"1626166, 1628384, 1628404, 1628969, 1628973, 1629011, 1629013, 1630540","1628386, 1629622, 1629636, 1629731, 1630171, 1630596, 1641854, 1642281"
22401175,2,"1626166, 1628384, 1628404, 1628969, 1628973, 1629011, 1629013, 1630173, 1630540","1628386, 1629622, 1629636, 1629731, 1629750, 1630171, 1630596, 1641854, 1642281"
22401175,3,"1628384, 1628404, 1628969, 1628973, 1629011, 1629013, 1630173, 1630540","1628386, 1629622, 1629636, 1629731, 1630171, 1630596, 1641854, 1642281"
22401175,4,"1626166, 1628384, 1628404, 1628969, 1628973, 1629011, 1629013, 1630173, 1630540","1628386, 1629622, 1629636, 1629731, 1630171, 1630596, 1641854, 1642281"
22401176,1,"1628380, 1628989, 1629632, 1629659, 1630172, 1641763, 1641824, 202696","1630550, 1630551, 1641732, 1641774, 1642259, 1642267, 1642273, 1642358"
22401176,2,"1628380, 1628975, 1628989, 1629632, 1629659, 1630172, 1630188, 1641763, 1641824, 202696","1630550, 1630551, 1641732, 1641774, 1642259, 1642267, 1642273, 1642358"
22401176,3,"1628989, 1629632, 1629659, 1630172, 1641763, 1641824, 202696","1630550, 1630551, 1641732, 1641774, 1642259, 1642267, 1642273, 1642358"
22401176,4,"1628380, 1628975, 1628989, 1629632, 1629659, 1630172, 1630604, 1641763, 1641801, 1641824, 1642443","1630550, 1630551, 1641732, 1641774, 1642267, 1642358"
22401177,1,"1630283, 1630526, 1630631, 1631232, 1631288, 1631311, 1641810, 203901","1628389, 1629130, 1629312, 1629639, 1630558, 1642276, 202692, 203937, 203952"
22401177,2,"1630283, 1630526, 1630631, 1631232, 1631288, 1631311, 1641810, 203901","1628389, 1629130, 1629312, 1629639, 1630558, 1642276, 202692, 203937, 203952"
22401177,3,"1630283, 1630526, 1630631, 1631232, 1631288, 1631311, 1641810, 203901","1628389, 1629130, 1629312, 1629639, 1630558, 1631170, 1642276, 202692, 203937, 203952"
22401177,4,"1630526, 1631232, 1631288, 1631311, 1641810, 203901","1626179, 1629130, 1629312, 1630528, 1631170, 1642352, 203937"
22401178,1,"1628997, 1629023, 1629655, 1630230, 1630314, 1631108, 1641726, 202691, 203076","1630534, 1630567, 1630639, 1642347, 1642367, 1642419, 202066"
22401178,2,"1628997, 1629023, 1629655, 1630230, 1630314, 1631108, 1641726, 202691, 203076, 203957","1630534, 1630567, 1630639, 1642347, 1642367, 1642419, 202066"
22401178,3,"1628997, 1629023, 1629655, 1630230, 1630314, 1631108, 1641726, 202691, 203076, 203957","1630534, 1630567, 1630639, 1642347, 1642367, 1642419, 202066"
22401178,4,"1628997, 1629023, 1629655, 1630230, 1630314, 1630702, 1631108, 1641726, 203076, 203939, 203957","1630534, 1630567, 1630639, 1642347, 1642367, 1642419, 202066"
22401179,1,"1628978, 1629638, 1629675, 1630162, 1630183, 1641740, 201144, 203497, 203944","1630553, 1630570, 1630592, 1630623, 1631166, 1631213, 1641721, 1641727, 1641736, 1641787"
22401179,2,"1628978, 1629638, 1629675, 1630162, 1630183, 1641740, 201144, 203497, 203944","1630553, 1630570, 1630592, 1630623, 1631166, 1631213, 1641736, 1641787"
22401179,3,"1628978, 1629638, 1629675, 1630162, 1630183, 1641740, 201144, 203497, 203944","1630553, 1630570, 1630592, 1630623, 1631166, 1631213, 1641727, 1641736, 1641787"
22401179,4,"1628978, 1629638, 1629675, 1630162, 1630183, 1630545, 1630568, 1631169, 1641740, 1642265, 203497, 203944","1630570, 1630592, 1631166, 1641721, 1641727, 1641736, 1641787"
22401180,1,"1627750, 1629008, 1629618, 1631128, 1631212, 201566, 203932, 203999","1628379, 1628991, 1629630, 1629723, 1630205, 1630217, 1630583, 1630590, 1631246, 1641744"
22401180,2,"1627750, 1629008, 1629618, 1631128, 1631212, 201566, 201599, 203932, 203999","1628379, 1628991, 1629630, 1629723, 1630217, 1630583, 1630590, 1631246, 1641744"
22401180,3,"1627750, 1629008, 1631128, 1631212, 201566, 203932, 203999","1628379, 1628991, 1629630, 1630217, 1630583, 1630590, 1631246, 1641744"
22401180,4,"1627750, 1629008, 1631128, 1631212, 201566, 201599, 203932, 203999","1628379, 1628991, 1629630, 1630217, 1630583, 1630590, 1631246, 1641744"
22401181,1,"1629004, 1630531, 1630548, 1630695, 1631131, 1641718, 1641729, 1642271","1629026, 1630198, 1630598, 1631119, 1641745, 1641794, 1642382"
22401181,2,"1629004, 1630531, 1630548, 1630695, 1631131, 1641718, 1641729, 1642271","1629026, 1630198, 1630598, 1631119, 1641745, 1641794, 1642349, 1642382, 1642505"
22401181,3,"1629004, 1630531, 1630548, 1630695, 1631131, 1641718, 1641729, 1642271","1629026, 1630198, 1630598, 1631119, 1641745, 1641794, 1642349, 1642382"
22401181,4,"1629004, 1630548, 1630695, 1631131, 1641718, 1641729, 1642271","1629026, 1630198, 1630598, 1631119, 1641745, 1641794, 1642349, 1642382, 1642505"
22401182,1,"1626164, 1626220, 1628960, 1628998, 1631221, 1642345, 1642346, 203078, 203486","101108, 1629162, 1630572, 1630577, 1631103, 1631104, 1642264, 202687, 203084"
22401182,2,"1626145, 1626164, 1626220, 1628960, 1631221, 1642345, 1642346, 203078, 203486","101108, 1629162, 1630572, 1630577, 1631103, 1631104, 1642264, 202687, 203084"
22401182,3,"1626164, 1626220, 1628960, 1628998, 1631221, 1642345, 1642346, 203078, 203486","1629162, 1630561, 1630572, 1630577, 1631103, 1631104, 1631127, 1642264, 202687"
22401182,4,"1626145, 1626220, 1627814, 1628960, 1628998, 1631102, 1631221, 1641779, 1642345, 1642346","1629162, 1630561, 1630572, 1630577, 1631103, 1631104, 1631127, 1642264"
22401183,1,"1629680, 1630625, 1631133, 1631200, 1631303, 1641712, 1641739, 1642270","1626172, 1627741, 1627780, 1630228, 1630541, 1641764, 201939, 202710, 203110"
22401183,2,"1629680, 1630625, 1631133, 1631200, 1631303, 1631321, 1641712, 1641739, 1641871, 1642270","1626172, 1627741, 1627780, 1630228, 1630541, 1641764, 1642366, 201939, 202710, 203110"
22401183,3,"1629680, 1630625, 1631133, 1631200, 1631303, 1631321, 1641712, 1641739, 1642270","1626172, 1627741, 1627780, 1630228, 1630541, 1641764, 201939, 202710, 203110"
22401183,4,"1629680, 1630625, 1631133, 1631200, 1631303, 1631321, 1641712, 1641739, 1642270","1626172, 1627741, 1627780, 1628995, 1630296, 1630311, 1630541, 1630611, 1631218, 1641764, 1642366, 202710, 203110"
22401184,1,"1626168, 1627734, 1631099, 1631165, 1642269, 201942, 202685, 203897","1626181, 1627732, 1627739, 1627826, 1627884, 1629234, 201935, 202695, 203992"
22401184,2,"1626168, 1627734, 1631099, 1631165, 1642269, 201942, 202685, 203897","1626181, 1627732, 1627739, 1627826, 1627884, 201935, 202695, 203992"
22401184,3,"1626168, 1627734, 1631099, 1631165, 1642269, 201942, 202685, 203897","1626181, 1627732, 1627739, 1627826, 1627884, 201935, 202695, 203992"
22401184,4,"1626168, 1627734, 1631099, 1631165, 1642269, 201942, 203897","1626181, 1627732, 1627739, 1627826, 1627884, 201935, 202695, 203992"
22401185,1,"1627827, 1629020, 1629029, 1629060, 1629216, 1629637, 1630559, 1630692, 2544","1628988, 1629111, 1630224, 1631223, 1631466, 1641715, 1642263, 1642368, 201145"
22401185,2,"1627827, 1629020, 1629029, 1629060, 1629216, 1629637, 1630559, 1630692, 2544","1628988, 1629111, 1630224, 1631223, 1631466, 1641715, 1642263, 1642368, 201145"
22401185,3,"1627827, 1629020, 1629029, 1629060, 1629216, 1629637, 1630559, 1630692, 2544","1628988, 1629111, 1631223, 1631466, 1641715, 1642263, 1642368, 201145"
22401185,4,"1627827, 1629003, 1629020, 1629060, 1629216, 1630559, 1630692, 1641998, 1642261, 1642355","1628988, 1629098, 1631223, 1631466, 1641715, 1642263, 1642368"
22401186,1,"1629611, 1629726, 1630249, 1630811, 1631230, 1631243, 1631342, 1642258","1628371, 1628976, 1629048, 1630175, 1631216, 1641710, 1641724, 1641783, 203484, 203914"
22401186,2,"1629611, 1629726, 1630249, 1630811, 1631210, 1631230, 1631342","1628371, 1628976, 1629048, 1630175, 1631216, 1641710, 1641724, 1641783, 203914"
22401186,3,"1629611, 1629726, 1630249, 1630811, 1631210, 1631230, 1631342","1628371, 1628976, 1629048, 1630175, 1631216, 1641710, 1641724, 1641783, 203914"
22401186,4,"1629726, 1630249, 1630811, 1631210, 1631230, 1631342","1629048, 1631216, 1641710, 1641724, 1641783"
22401187,1,"1628436, 1628470, 1629674, 1630202, 1630573, 1631120, 1631248, 1641775","1629006, 1629610, 1631111, 1631217, 1631301, 1641878, 1642275, 1642354, 201959, 203994"
22401187,2,"1628436, 1628470, 1629674, 1630202, 1630573, 1631248, 1641775, 1641809, 1641936","1629006, 1629610, 1631111, 1631217, 1631301, 1641878, 1642275, 1642354, 201959, 203994"
22401187,3,"1628436, 1628470, 1629674, 1630202, 1630573, 1631248, 1641775, 1641809, 1641936","1629006, 1629610, 1631217, 1631301, 1641878, 1642275, 1642354, 203994"
